,date,ETH
1311,2021-03-20 00:00:00,1806.10000000
1312,2021-03-21 00:00:00,1782.98000000
1313,2021-03-22 00:00:00,1680.97000000
1314,2021-03-23 00:00:00,1668.08000000
1315,2021-03-24 00:00:00,1581.84000000
1316,2021-03-25 00:00:00,1585.74000000
1317,2021-03-26 00:00:00,1698.84000000
1318,2021-03-27 00:00:00,1712.63000000
1319,2021-03-28 00:00:00,1687.01000000
1320,2021-03-29 00:00:00,1816.74000000
1321,2021-03-30 00:00:00,1840.46000000
1322,2021-03-31 00:00:00,1919.37000000
1323,2021-04-01 00:00:00,1968.05000000
1324,2021-04-02 00:00:00,2133.69000000
1325,2021-04-03 00:00:00,2008.52000000
1326,2021-04-04 00:00:00,2075.69000000
1327,2021-04-05 00:00:00,2107.38000000
1328,2021-04-06 00:00:00,2112.21000000
1329,2021-04-07 00:00:00,1963.47000000
1330,2021-04-08 00:00:00,2080.46000000
1331,2021-04-09 00:00:00,2066.87000000
1332,2021-04-10 00:00:00,2133.49000000
1333,2021-04-11 00:00:00,2151.36000000
1334,2021-04-12 00:00:00,2137.69000000
1335,2021-04-13 00:00:00,2299.19000000
1336,2021-04-14 00:00:00,2432.60000000
1337,2021-04-15 00:00:00,2514.04000000
1338,2021-04-16 00:00:00,2422.67000000
1339,2021-04-17 00:00:00,2317.60000000
1340,2021-04-18 00:00:00,2235.64000000
1341,2021-04-19 00:00:00,2161.12000000
1342,2021-04-20 00:00:00,2330.03000000
1343,2021-04-21 00:00:00,2357.06000000
1344,2021-04-22 00:00:00,2397.94000000
1345,2021-04-23 00:00:00,2367.39000000
1346,2021-04-24 00:00:00,2213.35000000
1347,2021-04-25 00:00:00,2320.49000000
1348,2021-04-26 00:00:00,2532.60000000
1349,2021-04-27 00:00:00,2666.13000000
1350,2021-04-28 00:00:00,2748.24000000
1351,2021-04-29 00:00:00,2757.04000000
1352,2021-04-30 00:00:00,2772.42000000
1353,2021-05-01 00:00:00,2944.77000000
1354,2021-05-02 00:00:00,2949.56000000
1355,2021-05-03 00:00:00,3431.04000000
1356,2021-05-04 00:00:00,3239.01000000
1357,2021-05-05 00:00:00,3524.26000000
1358,2021-05-06 00:00:00,3489.73000000
1359,2021-05-07 00:00:00,3479.53000000
1360,2021-05-08 00:00:00,3910.26000000
1361,2021-05-09 00:00:00,3923.95000000
1362,2021-05-10 00:00:00,3945.88000000
1363,2021-05-11 00:00:00,4173.45000000
1364,2021-05-12 00:00:00,3823.21000000
1365,2021-05-13 00:00:00,3717.91000000
1366,2021-05-14 00:00:00,4075.01000000
1367,2021-05-15 00:00:00,3646.68000000
1368,2021-05-16 00:00:00,3582.10000000
1369,2021-05-17 00:00:00,3282.51000000
1370,2021-05-18 00:00:00,3375.07000000
1371,2021-05-19 00:00:00,2438.92000000
1372,2021-05-20 00:00:00,2768.62000000
1373,2021-05-21 00:00:00,2430.98000000
1374,2021-05-22 00:00:00,2294.87000000
1375,2021-05-23 00:00:00,2096.39000000
1376,2021-05-24 00:00:00,2648.43000000
1377,2021-05-25 00:00:00,2705.11000000
1378,2021-05-26 00:00:00,2884.94000000
1379,2021-05-27 00:00:00,2742.23000000
1380,2021-05-28 00:00:00,2412.10000000
1381,2021-05-29 00:00:00,2278.74000000
1382,2021-05-30 00:00:00,2385.98000000
1383,2021-05-31 00:00:00,2706.15000000
1384,2021-06-01 00:00:00,2634.57000000
1385,2021-06-02 00:00:00,2706.22000000
1386,2021-06-03 00:00:00,2857.25000000
1387,2021-06-04 00:00:00,2689.51000000
1388,2021-06-05 00:00:00,2627.73000000
1389,2021-06-06 00:00:00,2711.92000000
1390,2021-06-07 00:00:00,2592.05000000
1391,2021-06-08 00:00:00,2507.23000000
1392,2021-06-09 00:00:00,2610.18000000
1393,2021-06-10 00:00:00,2471.09000000
1394,2021-06-11 00:00:00,2354.01000000
1395,2021-06-12 00:00:00,2370.74000000
1396,2021-06-13 00:00:00,2509.33000000
1397,2021-06-14 00:00:00,2580.77000000
1398,2021-06-15 00:00:00,2543.54000000
1399,2021-06-16 00:00:00,2367.89000000
1400,2021-06-17 00:00:00,2373.28000000
1401,2021-06-18 00:00:00,2234.09000000
1402,2021-06-19 00:00:00,2164.67000000
1403,2021-06-20 00:00:00,2243.47000000
1404,2021-06-21 00:00:00,1885.49000000
1405,2021-06-22 00:00:00,1879.28000000
1406,2021-06-23 00:00:00,1968.14000000
1407,2021-06-24 00:00:00,1989.52000000
1408,2021-06-25 00:00:00,1808.82000000
1409,2021-06-26 00:00:00,1829.64000000
1410,2021-06-27 00:00:00,1982.28000000
1411,2021-06-28 00:00:00,2084.41000000
1412,2021-06-29 00:00:00,2165.33000000
1413,2021-06-30 00:00:00,2275.68000000
1414,2021-07-01 00:00:00,2106.41000000
1415,2021-07-02 00:00:00,2154.13000000
1416,2021-07-03 00:00:00,2226.99000000
1417,2021-07-04 00:00:00,2322.69000000
1418,2021-07-05 00:00:00,2196.53000000
1419,2021-07-06 00:00:00,2322.50000000
1420,2021-07-07 00:00:00,2316.57000000
1421,2021-07-08 00:00:00,2116.33000000
1422,2021-07-09 00:00:00,2146.99000000
1423,2021-07-10 00:00:00,2110.69000000
1424,2021-07-11 00:00:00,2140.45000000
1425,2021-07-12 00:00:00,2031.58000000
1426,2021-07-13 00:00:00,1940.15000000
1427,2021-07-14 00:00:00,1994.58000000
1428,2021-07-15 00:00:00,1919.51000000
1429,2021-07-16 00:00:00,1876.26000000
1430,2021-07-17 00:00:00,1899.59000000
1431,2021-07-18 00:00:00,1891.64000000
1432,2021-07-19 00:00:00,1818.73000000
1433,2021-07-20 00:00:00,1786.03000000
1434,2021-07-21 00:00:00,1995.50000000
1435,2021-07-22 00:00:00,2024.56000000
1436,2021-07-23 00:00:00,2124.25000000
1437,2021-07-24 00:00:00,2184.75000000
1438,2021-07-25 00:00:00,2189.79000000
1439,2021-07-26 00:00:00,2228.08000000
1440,2021-07-27 00:00:00,2299.49000000
1441,2021-07-28 00:00:00,2300.90000000
1442,2021-07-29 00:00:00,2382.92000000
1443,2021-07-30 00:00:00,2461.81000000
1444,2021-07-31 00:00:00,2531.05000000
1445,2021-08-01 00:00:00,2555.69000000
1446,2021-08-02 00:00:00,2606.93000000
1447,2021-08-03 00:00:00,2509.04000000
1448,2021-08-04 00:00:00,2724.78000000
1449,2021-08-05 00:00:00,2826.99000000
1450,2021-08-06 00:00:00,2891.58000000
1451,2021-08-07 00:00:00,3160.31000000
1452,2021-08-08 00:00:00,3011.85000000
1453,2021-08-09 00:00:00,3160.52000000
1454,2021-08-10 00:00:00,3141.66000000
1455,2021-08-11 00:00:00,3160.50000000
1456,2021-08-12 00:00:00,3045.96000000
1457,2021-08-13 00:00:00,3322.32000000
1458,2021-08-14 00:00:00,3263.16000000
1459,2021-08-15 00:00:00,3307.09000000
1460,2021-08-16 00:00:00,3146.53000000
1461,2021-08-17 00:00:00,3011.72000000
1462,2021-08-18 00:00:00,3014.55000000
1463,2021-08-19 00:00:00,3184.12000000
1464,2021-08-20 00:00:00,3284.82000000
1465,2021-08-21 00:00:00,3223.43000000
1466,2021-08-22 00:00:00,3238.00000000
1467,2021-08-23 00:00:00,3321.28000000
1468,2021-08-24 00:00:00,3170.62000000
1469,2021-08-25 00:00:00,3226.87000000
1470,2021-08-26 00:00:00,3093.20000000
1471,2021-08-27 00:00:00,3273.45000000
1472,2021-08-28 00:00:00,3244.48000000
1473,2021-08-29 00:00:00,3223.47000000
1474,2021-08-30 00:00:00,3229.64000000
1475,2021-08-31 00:00:00,3429.20000000
1476,2021-09-01 00:00:00,3826.82000000
1477,2021-09-02 00:00:00,3785.82000000
1478,2021-09-03 00:00:00,3938.11000000
1479,2021-09-04 00:00:00,3885.52000000
1480,2021-09-05 00:00:00,3950.29000000
1481,2021-09-06 00:00:00,3926.77000000
1482,2021-09-07 00:00:00,3434.57000000
1483,2021-09-08 00:00:00,3499.00000000
1484,2021-09-09 00:00:00,3424.93000000
1485,2021-09-10 00:00:00,3208.86000000
1486,2021-09-11 00:00:00,3267.21000000
1487,2021-09-12 00:00:00,3404.21000000
1488,2021-09-13 00:00:00,3285.35000000
1489,2021-09-14 00:00:00,3434.37000000
1490,2021-09-15 00:00:00,3613.55000000
1491,2021-09-16 00:00:00,3567.98000000
1492,2021-09-17 00:00:00,3399.81000000
1493,2021-09-18 00:00:00,3435.64000000
1494,2021-09-19 00:00:00,3328.62000000
1495,2021-09-20 00:00:00,2977.28000000
1496,2021-09-21 00:00:00,2765.90000000
1497,2021-09-22 00:00:00,3076.92000000
1498,2021-09-23 00:00:00,3152.50000000
1499,2021-09-24 00:00:00,2928.53000000
1500,2021-09-25 00:00:00,2921.73000000
1501,2021-09-26 00:00:00,3059.37000000
1502,2021-09-27 00:00:00,2925.59000000
1503,2021-09-28 00:00:00,2804.91000000
1504,2021-09-29 00:00:00,2850.45000000
1505,2021-09-30 00:00:00,3000.61000000
1506,2021-10-01 00:00:00,3309.91000000
1507,2021-10-02 00:00:00,3387.76000000
1508,2021-10-03 00:00:00,3417.73000000
1509,2021-10-04 00:00:00,3386.31000000
1510,2021-10-05 00:00:00,3515.27000000
1511,2021-10-06 00:00:00,3574.89000000
1512,2021-10-07 00:00:00,3587.47000000
1513,2021-10-08 00:00:00,3563.13000000
1514,2021-10-09 00:00:00,3574.82000000
1515,2021-10-10 00:00:00,3414.22000000
1516,2021-10-11 00:00:00,3542.12000000
1517,2021-10-12 00:00:00,3491.46000000
1518,2021-10-13 00:00:00,3607.42000000
1519,2021-10-14 00:00:00,3790.82000000
1520,2021-10-15 00:00:00,3868.99000000
1521,2021-10-16 00:00:00,3829.96000000
1522,2021-10-17 00:00:00,3846.85000000
1523,2021-10-18 00:00:00,3744.96000000
1524,2021-10-19 00:00:00,3877.03000000
1525,2021-10-20 00:00:00,4052.07000000
